snippet,sentiment,tokenize,normalisasi,lemmatisasi,stopwords,stemming,sentiment_encoded
sangat tidak fair traveloka dikasih limit besar tp tdk bs digunakan padahal tdk pernah nunggak cicilan lebih baik tarik aja tuh limit gede tapi ga bs dipake biar ga nyampah di akum gue,Negatif,"['sangat', 'tidak', 'fair', 'traveloka', 'dikasih', 'limit', 'besar', 'tp', 'tdk', 'bs', 'digunakan', 'padahal', 'tdk', 'pernah', 'nunggak', 'cicilan', 'lebih', 'baik', 'tarik', 'aja', 'tuh', 'limit', 'gede', 'tapi', 'ga', 'bs', 'dipake', 'biar', 'ga', 'nyampah', 'di', 'akum', 'gue']","['sangat', 'tidak', 'fair', 'traveloka', 'dikasih', 'limit', 'besar', 'tapi', 'tidak', 'bisa', 'digunakan', 'padahal', 'tidak', 'pernah', 'nunggak', 'cicilan', 'lebih', 'baik', 'tarik', 'saja', 'itu', 'limit', 'besar', 'tapi', 'tidak', 'bisa', 'dipake', 'biar', 'tidak', 'nyampah', 'di', 'akun', 'saya']","['sangat', 'tidak', 'fair', 'traveloka', 'dikasih', 'limit', 'besar', 'tapi', 'tidak', 'bisa', 'digunakan', 'padahal', 'tidak', 'pernah', 'nunggak', 'cicilan', 'lebih', 'baik', 'tarik', 'saja', 'itu', 'limit', 'besar', 'tapi', 'tidak', 'bisa', 'dipake', 'biar', 'tidak', 'nyampah', 'di', 'akun', 'saya']","['fair', 'traveloka', 'dikasih', 'limit', 'tapi', 'nunggak', 'cicilan', 'baik', 'tarik', 'limit', 'tapi', 'dipake', 'biar', 'nyampah', 'akun']","['fair', 'traveloka', 'kasih', 'limit', 'tapi', 'nunggak', 'cicil', 'baik', 'tarik', 'limit', 'tapi', 'dipake', 'biar', 'nyampah', 'akun']",0
aku sih suka banget apalagi dengan adanya paylater beli tiket dulu trus bayar nanti tapi limitnya dinaikkan dong traveloka soalnya aku kalo pergi tuh sampe kebagian timur indonesia kalau limitnya cuma juta gak cukup beli tiketnya aku harap sih traveloka berbaik hati menaikkan limitku jadi juta ya biar aku bisa beli tiket dengan harga berapa pun thank you traveloka pokoknya gak pake ribet cinnnn lgsg di acc paylaternya cakep bgt,Positif,"['aku', 'sih', 'suka', 'banget', 'apalagi', 'dengan', 'adanya', 'paylater', 'beli', 'tiket', 'dulu', 'trus', 'bayar', 'nanti', 'tapi', 'limitnya', 'dinaikkan', 'dong', 'traveloka', 'soalnya', 'aku', 'kalo', 'pergi', 'tuh', 'sampe', 'kebagian', 'timur', 'indonesia', 'kalau', 'limitnya', 'cuma', 'juta', 'gak', 'cukup', 'beli', 'tiketnya', 'aku', 'harap', 'sih', 'traveloka', 'berbaik', 'hati', 'menaikkan', 'limitku', 'jadi', 'juta', 'ya', 'biar', 'aku', 'bisa', 'beli', 'tiket', 'dengan', 'harga', 'berapa', 'pun', 'thank', 'you', 'traveloka', 'pokoknya', 'gak', 'pake', 'ribet', 'cinnnn', 'lgsg', 'di', 'acc', 'paylaternya', 'cakep', 'bgt']","['aku', 'sih', 'suka', 'banget', 'apalagi', 'dengan', 'adanya', 'paylater', 'beli', 'tiket', 'dulu', 'terus', 'bayar', 'nanti', 'tapi', 'limitnya', 'dinaikkan', 'dong', 'traveloka', 'soalnya', 'aku', 'kalau', 'pergi', 'itu', 'sampai', 'kebagian', 'timur', 'indonesia', 'kalau', 'limitnya', 'cuma', 'juta', 'tidak', 'cukup', 'beli', 'tiketnya', 'aku', 'harap', 'sih', 'traveloka', 'berbaik', 'hati', 'menaikkan', 'limitku', 'jadi', 'juta', 'ya', 'biar', 'aku', 'bisa', 'beli', 'tiket', 'dengan', 'harga', 'berapa', 'pun', 'thank', 'you', 'traveloka', 'pokoknya', 'tidak', 'pakai', 'ribet', 'cinnnn', 'langsung', 'di', 'setujui', 'paylaternya', 'cakep', 'banget']","['aku', 'sih', 'suka', 'banget', 'apalagi', 'dengan', 'adanya', 'paylater', 'beli', 'tiket', 'dulu', 'terus', 'bayar', 'nanti', 'tapi', 'limitnya', 'dinaikkan', 'dong', 'traveloka', 'soalnya', 'aku', 'kalau', 'pergi', 'itu', 'sampai', 'kebagian', 'timur', 'indonesia', 'kalau', 'limitnya', 'cuma', 'juta', 'tidak', 'cukup', 'beli', 'tiketnya', 'aku', 'harap', 'sih', 'traveloka', 'berbaik', 'hati', 'menaikkan', 'limitku', 'jadi', 'juta', 'ya', 'biar', 'aku', 'bisa', 'beli', 'tiket', 'dengan', 'harga', 'berapa', 'pun', 'thank', 'you', 'traveloka', 'pokoknya', 'tidak', 'pakai', 'ribet', 'cinnnn', 'langsung', 'di', 'setujui', 'paylaternya', 'cakep', 'banget']","['suka', 'banget', 'paylater', 'beli', 'tiket', 'bayar', 'tapi', 'limitnya', 'dinaikkan', 'traveloka', 'pergi', 'kebagian', 'timur', 'indonesia', 'limitnya', 'juta', 'beli', 'tiketnya', 'harap', 'traveloka', 'berbaik', 'hati', 'menaikkan', 'limitku', 'juta', 'biar', 'beli', 'tiket', 'harga', 'thank', 'you', 'traveloka', 'pokoknya', 'pakai', 'ribet', 'cinnnn', 'langsung', 'setujui', 'paylaternya', 'cakep', 'banget']","['suka', 'banget', 'paylater', 'beli', 'tiket', 'bayar', 'tapi', 'limit', 'naik', 'traveloka', 'pergi', 'bagi', 'timur', 'indonesia', 'limit', 'juta', 'beli', 'tiket', 'harap', 'traveloka', 'baik', 'hati', 'naik', 'limit', 'juta', 'biar', 'beli', 'tiket', 'harga', 'thank', 'you', 'traveloka', 'pokok', 'pakai', 'ribet', 'cinnnn', 'langsung', 'tuju', 'paylaternya', 'cakep', 'banget']",2
dari dulu beli hotel tiket selalu di traveloka tapi baru kali pertama refund tiket berbelit belit disuruh menunggu hari setelah hari masih berbelit belit disuruh menunggu hari lagi dengan alasan meninjau dan mencari solusi apa waktu hari masih kurang untuk meninjau komplain di aplikasi jawaban template call center tidak ada mending cari di aplikasi lain pelayanan buruk,Negatif,"['dari', 'dulu', 'beli', 'hotel', 'tiket', 'selalu', 'di', 'traveloka', 'tapi', 'baru', 'kali', 'pertama', 'refund', 'tiket', 'berbelit', 'belit', 'disuruh', 'menunggu', 'hari', 'setelah', 'hari', 'masih', 'berbelit', 'belit', 'disuruh', 'menunggu', 'hari', 'lagi', 'dengan', 'alasan', 'meninjau', 'dan', 'mencari', 'solusi', 'apa', 'waktu', 'hari', 'masih', 'kurang', 'untuk', 'meninjau', 'komplain', 'di', 'aplikasi', 'jawaban', 'template', 'call', 'center', 'tidak', 'ada', 'mending', 'cari', 'di', 'aplikasi', 'lain', 'pelayanan', 'buruk']","['dari', 'dulu', 'beli', 'hotel', 'tiket', 'selalu', 'di', 'traveloka', 'tapi', 'baru', 'kali', 'pertama', 'refund', 'tiket', 'berbelit', 'belit', 'disuruh', 'menunggu', 'hari', 'setelah', 'hari', 'masih', 'berbelit', 'belit', 'disuruh', 'menunggu', 'hari', 'lagi', 'dengan', 'alasan', 'meninjau', 'dan', 'mencari', 'solusi', 'apa', 'waktu', 'hari', 'masih', 'kurang', 'untuk', 'meninjau', 'komplain', 'di', 'aplikasi', 'jawaban', 'template', 'call', 'center', 'tidak', 'ada', 'mending', 'cari', 'di', 'aplikasi', 'lain', 'pelayanan', 'buruk']","['dari', 'dulu', 'beli', 'hotel', 'tiket', 'selalu', 'di', 'traveloka', 'tapi', 'baru', 'kali', 'pertama', 'refund', 'tiket', 'berbelit', 'belit', 'disuruh', 'menunggu', 'hari', 'setelah', 'hari', 'masih', 'berbelit', 'belit', 'disuruh', 'menunggu', 'hari', 'lagi', 'dengan', 'alasan', 'meninjau', 'dan', 'mencari', 'solusi', 'apa', 'waktu', 'hari', 'masih', 'kurang', 'untuk', 'meninjau', 'komplain', 'di', 'aplikasi', 'jawaban', 'template', 'call', 'center', 'tidak', 'ada', 'mending', 'cari', 'di', 'aplikasi', 'lain', 'pelayanan', 'buruk']","['beli', 'hotel', 'tiket', 'traveloka', 'tapi', 'kali', 'refund', 'tiket', 'berbelit', 'belit', 'disuruh', 'menunggu', 'berbelit', 'belit', 'disuruh', 'menunggu', 'alasan', 'meninjau', 'mencari', 'solusi', 'kurang', 'meninjau', 'komplain', 'aplikasi', 'template', 'call', 'center', 'mending', 'cari', 'aplikasi', 'pelayanan', 'buruk']","['beli', 'hotel', 'tiket', 'traveloka', 'tapi', 'kali', 'refund', 'tiket', 'belit', 'belit', 'suruh', 'tunggu', 'belit', 'belit', 'suruh', 'tunggu', 'alasan', 'tinjau', 'cari', 'solusi', 'kurang', 'tinjau', 'komplain', 'aplikasi', 'template', 'call', 'center', 'mending', 'cari', 'aplikasi', 'layan', 'buruk']",0
baru kali ini kecewa sama agen customer servicenya nunggu lama pendapat kita gak di denger dulu malah langsung dianggap laporan telah di selesaikan tolong ya sekalipun memang tidak bisa jangan seperti itu caranya pantaskah main memutuskan sepihak seperti itu tolong di perbaiki lagi sdm nya kalo seperti menggunakan bot saja sudah cukup,Negatif,"['baru', 'kali', 'ini', 'kecewa', 'sama', 'agen', 'customer', 'servicenya', 'nunggu', 'lama', 'pendapat', 'kita', 'gak', 'di', 'denger', 'dulu', 'malah', 'langsung', 'dianggap', 'laporan', 'telah', 'di', 'selesaikan', 'tolong', 'ya', 'sekalipun', 'memang', 'tidak', 'bisa', 'jangan', 'seperti', 'itu', 'caranya', 'pantaskah', 'main', 'memutuskan', 'sepihak', 'seperti', 'itu', 'tolong', 'di', 'perbaiki', 'lagi', 'sdm', 'nya', 'kalo', 'seperti', 'menggunakan', 'bot', 'saja', 'sudah', 'cukup']","['baru', 'kali', 'ini', 'kecewa', 'sama', 'agen', 'customer', 'servicenya', 'tunggu', 'lama', 'pendapat', 'kita', 'tidak', 'di', 'denger', 'dulu', 'malah', 'langsung', 'dianggap', 'laporan', 'telah', 'di', 'selesaikan', 'tolong', 'ya', 'sekalipun', 'memang', 'tidak', 'bisa', 'jangan', 'seperti', 'itu', 'caranya', 'pantaskah', 'main', 'memutuskan', 'sepihak', 'seperti', 'itu', 'tolong', 'di', 'perbaiki', 'lagi', 'sdm', 'nya', 'kalau', 'seperti', 'menggunakan', 'bot', 'saja', 'sudah', 'cukup']","['baru', 'kali', 'ini', 'kecewa', 'sama', 'agen', 'customer', 'servicenya', 'tunggu', 'lama', 'pendapat', 'kita', 'tidak', 'di', 'denger', 'dulu', 'malah', 'langsung', 'dianggap', 'laporan', 'telah', 'di', 'selesaikan', 'tolong', 'ya', 'sekalipun', 'memang', 'tidak', 'bisa', 'jangan', 'seperti', 'itu', 'caranya', 'pantaskah', 'main', 'memutuskan', 'sepihak', 'seperti', 'itu', 'tolong', 'di', 'perbaiki', 'lagi', 'sdm', 'nya', 'kalau', 'seperti', 'menggunakan', 'bot', 'saja', 'sudah', 'cukup']","['kali', 'kecewa', 'agen', 'customer', 'servicenya', 'tunggu', 'lama', 'pendapat', 'denger', 'langsung', 'dianggap', 'laporan', 'selesaikan', 'tolong', 'pantaskah', 'main', 'memutuskan', 'tolong', 'perbaiki', 'sdm', 'bot']","['kali', 'kecewa', 'agen', 'customer', 'servicenya', 'tunggu', 'lama', 'dapat', 'denger', 'langsung', 'anggap', 'lapor', 'selesai', 'tolong', 'pantas', 'main', 'putus', 'tolong', 'perbaiki', 'sdm', 'bot']",0
saya suka banget dengan traveloka baik booking hotel pesawat serta bayar tagihan dan pulsa pernah saya booking hotel tapi hotel tsb penuh tnpa pemberitahuan sblumnya setelah saya lapor tidak sampai menit cs pusat menelpon utk penyelesaian masalah saya terima kasih sblumnya,Positif,"['saya', 'suka', 'banget', 'dengan', 'traveloka', 'baik', 'booking', 'hotel', 'pesawat', 'serta', 'bayar', 'tagihan', 'dan', 'pulsa', 'pernah', 'saya', 'booking', 'hotel', 'tapi', 'hotel', 'tsb', 'penuh', 'tnpa', 'pemberitahuan', 'sblumnya', 'setelah', 'saya', 'lapor', 'tidak', 'sampai', 'menit', 'cs', 'pusat', 'menelpon', 'utk', 'penyelesaian', 'masalah', 'saya', 'terima', 'kasih', 'sblumnya']","['saya', 'suka', 'banget', 'dengan', 'traveloka', 'baik', 'booking', 'hotel', 'pesawat', 'serta', 'bayar', 'tagihan', 'dan', 'pulsa', 'pernah', 'saya', 'booking', 'hotel', 'tapi', 'hotel', 'tsb', 'penuh', 'tnpa', 'pemberitahuan', 'sblumnya', 'setelah', 'saya', 'lapor', 'tidak', 'sampai', 'menit', 'customer service', 'pusat', 'menelpon', 'untuk', 'penyelesaian', 'masalah', 'saya', 'terima', 'kasih', 'sblumnya']","['saya', 'suka', 'banget', 'dengan', 'traveloka', 'baik', 'booking', 'hotel', 'pesawat', 'serta', 'bayar', 'tagihan', 'dan', 'pulsa', 'pernah', 'saya', 'booking', 'hotel', 'tapi', 'hotel', 'tsb', 'penuh', 'tnpa', 'pemberitahuan', 'sblumnya', 'setelah', 'saya', 'lapor', 'tidak', 'sampai', 'menit', 'customer rvice', 'pusat', 'menelpon', 'untuk', 'penyelesaian', 'masalah', 'saya', 'terima', 'kasih', 'sblumnya']","['suka', 'banget', 'traveloka', 'baik', 'booking', 'hotel', 'pesawat', 'bayar', 'tagihan', 'pulsa', 'booking', 'hotel', 'tapi', 'hotel', 'tsb', 'penuh', 'tnpa', 'pemberitahuan', 'sblumnya', 'lapor', 'menit', 'customer service', 'pusat', 'menelpon', 'penyelesaian', 'masalah', 'terima', 'kasih', 'sblumnya']","['suka', 'banget', 'traveloka', 'baik', 'booking', 'hotel', 'pesawat', 'bayar', 'tagih', 'pulsa', 'booking', 'hotel', 'tapi', 'hotel', 'tsb', 'penuh', 'tnpa', 'pemberitahuan', 'sblumnya', 'lapor', 'menit', 'customer service', 'pusat', 'telpon', 'selesai', 'masalah', 'terima', 'kasih', 'sblumnya']",2
virtual number nya jadi ga bisa padahal sebelum nya bisa bertransaksi dengan lancar pembayaran juga ga pernah telat aneh nih aplikasi nya kalau emang ga boleh belanja di luar aplikasi ya jangan diadain dah mau bangkrut aja pake banyak gaya pantes kalah saing sama sebelah yg jor an diskon nya,Negatif,"['virtual', 'number', 'nya', 'jadi', 'ga', 'bisa', 'padahal', 'sebelum', 'nya', 'bisa', 'bertransaksi', 'dengan', 'lancar', 'pembayaran', 'juga', 'ga', 'pernah', 'telat', 'aneh', 'nih', 'aplikasi', 'nya', 'kalau', 'emang', 'ga', 'boleh', 'belanja', 'di', 'luar', 'aplikasi', 'ya', 'jangan', 'diadain', 'dah', 'mau', 'bangkrut', 'aja', 'pake', 'banyak', 'gaya', 'pantes', 'kalah', 'saing', 'sama', 'sebelah', 'yg', 'jor', 'an', 'diskon', 'nya']","['virtual', 'number', 'nya', 'jadi', 'tidak', 'bisa', 'padahal', 'sebelum', 'nya', 'bisa', 'bertransaksi', 'dengan', 'lancar', 'pembayaran', 'juga', 'tidak', 'pernah', 'telat', 'aneh', 'nih', 'aplikasi', 'nya', 'kalau', 'emang', 'tidak', 'boleh', 'belanja', 'di', 'luar', 'aplikasi', 'ya', 'jangan', 'diadain', 'sudah', 'mau', 'bangkrut', 'saja', 'pakai', 'banyak', 'gaya', 'pantes', 'kalah', 'saing', 'sama', 'sebelah', 'yang', 'jor', 'an', 'diskon', 'nya']","['virtual', 'number', 'nya', 'jadi', 'tidak', 'bisa', 'padahal', 'sebelum', 'nya', 'bisa', 'bertransaksi', 'dengan', 'lancar', 'pembayaran', 'juga', 'tidak', 'pernah', 'telat', 'aneh', 'nih', 'aplikasi', 'nya', 'kalau', 'emang', 'tidak', 'boleh', 'belanja', 'di', 'luar', 'aplikasi', 'ya', 'jangan', 'diadain', 'sudah', 'mau', 'bangkrut', 'saja', 'pakai', 'banyak', 'gaya', 'pantes', 'kalah', 'saing', 'sama', 'sebelah', 'yang', 'jor', 'an', 'diskon', 'nya']","['virtual', 'number', 'bertransaksi', 'lancar', 'pembayaran', 'telat', 'aneh', 'nih', 'aplikasi', 'emang', 'belanja', 'aplikasi', 'diadain', 'bangkrut', 'pakai', 'gaya', 'pantes', 'kalah', 'saing', 'sebelah', 'jor', 'an', 'diskon']","['virtual', 'number', 'transaksi', 'lancar', 'bayar', 'telat', 'aneh', 'nih', 'aplikasi', 'emang', 'belanja', 'aplikasi', 'diadain', 'bangkrut', 'pakai', 'gaya', 'pantes', 'kalah', 'saing', 'belah', 'jor', 'an', 'diskon']",0
secara harga kompetitiflah namun ketika mau check out selalu masalah di pembayaran sudah era digital kenapa gaada m banking secara keseluruhan bank tambahkan fitur pembayaran seluruh bank baik mbanking fitur lainnya thanks,Netral,"['secara', 'harga', 'kompetitiflah', 'namun', 'ketika', 'mau', 'check', 'out', 'selalu', 'masalah', 'di', 'pembayaran', 'sudah', 'era', 'digital', 'kenapa', 'gaada', 'm', 'banking', 'secara', 'keseluruhan', 'bank', 'tambahkan', 'fitur', 'pembayaran', 'seluruh', 'bank', 'baik', 'mbanking', 'fitur', 'lainnya', 'thanks']","['secara', 'harga', 'kompetitiflah', 'tapi', 'ketika', 'mau', 'check', 'out', 'selalu', 'masalah', 'di', 'pembayaran', 'sudah', 'era', 'digital', 'kenapa', 'gaada', 'm', 'banking', 'secara', 'keseluruhan', 'bank', 'tambahkan', 'fitur', 'pembayaran', 'seluruh', 'bank', 'baik', 'mbanking', 'fitur', 'lainnya', 'terima kasih']","['secara', 'harga', 'kompetitiflah', 'tapi', 'ketika', 'mau', 'check', 'out', 'selalu', 'masalah', 'di', 'pembayaran', 'sudah', 'era', 'digital', 'kenapa', 'gaada', 'm', 'banking', 'secara', 'keseluruhan', 'bank', 'tambahkan', 'fitur', 'pembayaran', 'seluruh', 'bank', 'baik', 'mbanking', 'fitur', 'lainnya', 'terima kasih']","['harga', 'kompetitiflah', 'tapi', 'check', 'out', 'masalah', 'pembayaran', 'era', 'digital', 'gaada', 'm', 'banking', 'bank', 'tambahkan', 'fitur', 'pembayaran', 'bank', 'baik', 'mbanking', 'fitur', 'terima kasih']","['harga', 'kompetitif', 'tapi', 'check', 'out', 'masalah', 'bayar', 'era', 'digital', 'gaada', 'm', 'banking', 'bank', 'tambah', 'fitur', 'bayar', 'bank', 'baik', 'mbanking', 'fitur', 'terima kasih']",1
tidak memberikan solusi menggunakan paylater sudah diklik pembayaran tenor bulan pada saat pembayaran malah muncul bulan ditanyakan ke cs katanya hanya bisa dirubah pada saat sebelum pembayaran padahal sistemnya tidak menunjukkan bulan,Negatif,"['tidak', 'memberikan', 'solusi', 'menggunakan', 'paylater', 'sudah', 'diklik', 'pembayaran', 'tenor', 'bulan', 'pada', 'saat', 'pembayaran', 'malah', 'muncul', 'bulan', 'ditanyakan', 'ke', 'cs', 'katanya', 'hanya', 'bisa', 'dirubah', 'pada', 'saat', 'sebelum', 'pembayaran', 'padahal', 'sistemnya', 'tidak', 'menunjukkan', 'bulan']","['tidak', 'memberikan', 'solusi', 'menggunakan', 'paylater', 'sudah', 'diklik', 'pembayaran', 'tenor', 'bulan', 'pada', 'saat', 'pembayaran', 'malah', 'muncul', 'bulan', 'ditanyakan', 'ke', 'customer service', 'katanya', 'hanya', 'bisa', 'dirubah', 'pada', 'saat', 'sebelum', 'pembayaran', 'padahal', 'sistemnya', 'tidak', 'menunjukkan', 'bulan']","['tidak', 'memberikan', 'solusi', 'menggunakan', 'paylater', 'sudah', 'diklik', 'pembayaran', 'tenor', 'bulan', 'pada', 'saat', 'pembayaran', 'malah', 'muncul', 'bulan', 'ditanyakan', 'ke', 'customer rvice', 'katanya', 'hanya', 'bisa', 'dirubah', 'pada', 'saat', 'sebelum', 'pembayaran', 'padahal', 'sistemnya', 'tidak', 'menunjukkan', 'bulan']","['solusi', 'paylater', 'diklik', 'pembayaran', 'tenor', 'pembayaran', 'muncul', 'customer service', 'dirubah', 'pembayaran', 'sistemnya']","['solusi', 'paylater', 'klik', 'bayar', 'tenor', 'bayar', 'muncul', 'customer service', 'rubah', 'bayar', 'sistem']",0
kenapa update perubahan jam penerbangan tidak terupdate di aplikasi traveloka dan tidak ada pemberitahuan pemberitahuan via wa itu sangat rentan terhadap scammer jadi saran saya setiap perubahan update harusnya langsung bisa di aplikasi,Negatif,"['kenapa', 'update', 'perubahan', 'jam', 'penerbangan', 'tidak', 'terupdate', 'di', 'aplikasi', 'traveloka', 'dan', 'tidak', 'ada', 'pemberitahuan', 'pemberitahuan', 'via', 'wa', 'itu', 'sangat', 'rentan', 'terhadap', 'scammer', 'jadi', 'saran', 'saya', 'setiap', 'perubahan', 'update', 'harusnya', 'langsung', 'bisa', 'di', 'aplikasi']","['kenapa', 'update', 'perubahan', 'jam', 'penerbangan', 'tidak', 'terupdate', 'di', 'aplikasi', 'traveloka', 'dan', 'tidak', 'ada', 'pemberitahuan', 'pemberitahuan', 'via', 'aplikasi', 'itu', 'sangat', 'rentan', 'terhadap', 'scammer', 'jadi', 'saran', 'saya', 'setiap', 'perubahan', 'update', 'harusnya', 'langsung', 'bisa', 'di', 'aplikasi']","['kenapa', 'update', 'perubahan', 'jam', 'penerbangan', 'tidak', 'terupdate', 'di', 'aplikasi', 'traveloka', 'dan', 'tidak', 'ada', 'pemberitahuan', 'pemberitahuan', 'via', 'aplikasi', 'itu', 'sangat', 'rentan', 'terhadap', 'scammer', 'jadi', 'saran', 'saya', 'setiap', 'perubahan', 'update', 'harusnya', 'langsung', 'bisa', 'di', 'aplikasi']","['update', 'perubahan', 'jam', 'penerbangan', 'terupdate', 'aplikasi', 'traveloka', 'pemberitahuan', 'pemberitahuan', 'via', 'aplikasi', 'rentan', 'scammer', 'saran', 'perubahan', 'update', 'langsung', 'aplikasi']","['update', 'ubah', 'jam', 'terbang', 'terupdate', 'aplikasi', 'traveloka', 'pemberitahuan', 'pemberitahuan', 'via', 'aplikasi', 'rentan', 'scammer', 'saran', 'ubah', 'update', 'langsung', 'aplikasi']",0
tidak semua hotel baik disini pengalaman saya menginap di hotel pop serpong bsd city sangat mengecewakan pesan sebelum jam check in datang malam status kamar masih penuh sampai tengah malam pun tidak ada kejelasan dan tidak bisa di refund akhirnya saya pesan offline hotel di lokasi lain dan setelah ada tanggapan dari pihak traveloka hasilnya tetap sama dan malah buang waktu intinya unistal traveloka dan jangan pernah dipakai lagi,Negatif,"['tidak', 'semua', 'hotel', 'baik', 'disini', 'pengalaman', 'saya', 'menginap', 'di', 'hotel', 'pop', 'serpong', 'bsd', 'city', 'sangat', 'mengecewakan', 'pesan', 'sebelum', 'jam', 'check', 'in', 'datang', 'malam', 'status', 'kamar', 'masih', 'penuh', 'sampai', 'tengah', 'malam', 'pun', 'tidak', 'ada', 'kejelasan', 'dan', 'tidak', 'bisa', 'di', 'refund', 'akhirnya', 'saya', 'pesan', 'offline', 'hotel', 'di', 'lokasi', 'lain', 'dan', 'setelah', 'ada', 'tanggapan', 'dari', 'pihak', 'traveloka', 'hasilnya', 'tetap', 'sama', 'dan', 'malah', 'buang', 'waktu', 'intinya', 'unistal', 'traveloka', 'dan', 'jangan', 'pernah', 'dipakai', 'lagi']","['tidak', 'semua', 'hotel', 'baik', 'disini', 'pengalaman', 'saya', 'menginap', 'di', 'hotel', 'pop', 'serpong', 'bsd', 'city', 'sangat', 'mengecewakan', 'pesan', 'sebelum', 'jam', 'check', 'in', 'datang', 'malam', 'status', 'kamar', 'masih', 'penuh', 'sampai', 'tengah', 'malam', 'pun', 'tidak', 'ada', 'kejelasan', 'dan', 'tidak', 'bisa', 'di', 'refund', 'akhirnya', 'saya', 'pesan', 'offline', 'hotel', 'di', 'lokasi', 'lain', 'dan', 'setelah', 'ada', 'tanggapan', 'dari', 'pihak', 'traveloka', 'hasilnya', 'tetap', 'sama', 'dan', 'malah', 'buang', 'waktu', 'intinya', 'unistal', 'traveloka', 'dan', 'jangan', 'pernah', 'dipakai', 'lagi']","['tidak', 'semua', 'hotel', 'baik', 'disini', 'pengalaman', 'saya', 'menginap', 'di', 'hotel', 'pop', 'serpong', 'bsd', 'city', 'sangat', 'mengecewakan', 'pesan', 'sebelum', 'jam', 'check', 'in', 'datang', 'malam', 'status', 'kamar', 'masih', 'penuh', 'sampai', 'tengah', 'malam', 'pun', 'tidak', 'ada', 'kejelasan', 'dan', 'tidak', 'bisa', 'di', 'refund', 'akhirnya', 'saya', 'pesan', 'offline', 'hotel', 'di', 'lokasi', 'lain', 'dan', 'setelah', 'ada', 'tanggapan', 'dari', 'pihak', 'traveloka', 'hasilnya', 'tetap', 'sama', 'dan', 'malah', 'buang', 'waktu', 'intinya', 'unistal', 'traveloka', 'dan', 'jangan', 'pernah', 'dipakai', 'lagi']","['hotel', 'baik', 'pengalaman', 'menginap', 'hotel', 'pop', 'serpong', 'bsd', 'city', 'mengecewakan', 'pesan', 'jam', 'check', 'in', 'malam', 'status', 'kamar', 'penuh', 'malam', 'kejelasan', 'refund', 'pesan', 'offline', 'hotel', 'lokasi', 'tanggapan', 'traveloka', 'hasilnya', 'buang', 'intinya', 'unistal', 'traveloka', 'dipakai']","['hotel', 'baik', 'alam', 'inap', 'hotel', 'pop', 'serpong', 'bsd', 'city', 'kecewa', 'pesan', 'jam', 'check', 'in', 'malam', 'status', 'kamar', 'penuh', 'malam', 'jelas', 'refund', 'pesan', 'offline', 'hotel', 'lokasi', 'tanggap', 'traveloka', 'hasil', 'buang', 'inti', 'unistal', 'traveloka', 'pakai']",0
sedikit saran kalau bisa untuk penggunaan limit paylater nya jangan di minimalin jadi kurang berguna apalagi bisa di pakai buat beli pulsa token dengan limit wah luar biasa banget tks,Netral,"['sedikit', 'saran', 'kalau', 'bisa', 'untuk', 'penggunaan', 'limit', 'paylater', 'nya', 'jangan', 'di', 'minimalin', 'jadi', 'kurang', 'berguna', 'apalagi', 'bisa', 'di', 'pakai', 'buat', 'beli', 'pulsa', 'token', 'dengan', 'limit', 'wah', 'luar', 'biasa', 'banget', 'tks']","['sedikit', 'saran', 'kalau', 'bisa', 'untuk', 'penggunaan', 'limit', 'paylater', 'nya', 'jangan', 'di', 'minimalin', 'jadi', 'kurang', 'berguna', 'apalagi', 'bisa', 'di', 'pakai', 'buat', 'beli', 'pulsa', 'token', 'dengan', 'limit', 'wah', 'luar', 'biasa', 'banget', 'makasih']","['sedikit', 'saran', 'kalau', 'bisa', 'untuk', 'penggunaan', 'limit', 'paylater', 'nya', 'jangan', 'di', 'minimalin', 'jadi', 'kurang', 'berguna', 'apalagi', 'bisa', 'di', 'pakai', 'buat', 'beli', 'pulsa', 'token', 'dengan', 'limit', 'wah', 'luar', 'biasa', 'banget', 'makasih']","['saran', 'penggunaan', 'limit', 'paylater', 'minimalin', 'kurang', 'berguna', 'pakai', 'beli', 'pulsa', 'token', 'limit', 'banget', 'makasih']","['saran', 'guna', 'limit', 'paylater', 'minimalin', 'kurang', 'guna', 'pakai', 'beli', 'pulsa', 'token', 'limit', 'banget', 'makasih']",1
